anomaly,competition,category name,round,heat,couple,criteria,stdev,threshold,ratio,raw data
,151,Rock'n'Roll-Juveniles,First round,2,182,FW,7.49,14.4,0.5201388888888889,"[-35.0, -10.0, -15.0, -25.0, -25.0, -25.0, -25.0]"
,151,Rock'n'Roll-Juveniles,First round,2,182,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Juveniles,First round,2,182,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Juveniles,First round,3,135,DF,2.05,2.3,0.8913043478260869,"[11.25, 11.25, 8.75, 7.5, 13.75, 12.5, 12.5]"
,151,Rock'n'Roll-Juveniles,First round,3,135,CO,1.68,2.0,0.84,"[9.0, 7.0, 6.0, 7.0, 10.0, 9.0, 11.0]"
,151,Rock'n'Roll-Juveniles,First round,3,135,FM,0.49,2.0,0.245,"[7.5, 6.5, 7.5, 6.5, 6.5, 7.5, 7.5]"
,151,Rock'n'Roll-Juveniles,First round,3,135,FW,7.0,14.4,0.4861111111111111,"[-35.0, -35.0, -25.0, -35.0, -15.0, -25.0, -25.0]"
,151,Rock'n'Roll-Juveniles,First round,3,135,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Juveniles,First round,3,135,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Juveniles,First round,3,395,DF,1.94,2.3,0.8434782608695652,"[13.75, 13.75, 10.0, 16.25, 13.75, 16.25, 13.75]"
